Img; Root; X; Y; theta; Diam; bLength; aLength; BirthTime; rootOrder; insertA; parentRoot; pathRoot
09_05_2014_R001_aligned.xml; lat_114; 11.935269; 13.728355; 0.1852962; 0.037043095; 0.66176486; 0.61133933; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.013114; 13.713764; 0.092466526; 0.036170248; 0.7409651; 0.53213906; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.0742655; 13.708094; 0.012620052; 0.037808243; 0.80237883; 0.47072542; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.150955; 13.707126; 0.012615329; 0.038805325; 0.87907445; 0.39402977; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.2285595; 13.706146; 0.10588491; 0.037038293; 0.9566848; 0.31641942; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.293672; 13.699225; 0.23087694; 0.035270084; 1.0221637; 0.25094044; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.361146; 13.683365; 0.15354417; 0.037043434; 1.0914778; 0.18162651; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.416892; 13.674737; 6.2641077; 0.038810182; 1.1478872; 0.12521695; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.4692955; 13.675737; 6.2521753; 0.036323477; 1.2003002; 0.07280402; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_114; 12.542065; 13.677995; 0.0; 0.035281427; 1.2731042; 0.0; 0.0;1; 28.824356; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_115; 11.231856; 13.517856; 5.5708275; 0.045779385; 0.0; 0.34265426; 0.0;1; 29.032833; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_115; 11.283597; 13.562542; 5.5695205; 0.045779385; 0.06836611; 0.27428815; 0.0;1; 29.032833; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_115; 11.336464; 13.60832; 6.004131; 0.045779385; 0.13829859; 0.20435566; 0.0;1; 29.032833; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_115; 11.419176; 13.63202; 5.9663663; 0.040569793; 0.22433941; 0.11831485; 0.0;1; 29.032833; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_115; 11.485614; 13.653802; 6.170602; 0.035283837; 0.2942569; 0.048397347; 0.0;1; 29.032833; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_115; 11.533705; 13.65924; 0.0; 0.03528373; 0.34265426; 0.0; 0.0;1; 29.032833; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.027245; 12.76056; 6.000632; 0.037037797; 0.0; 1.3201381; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.100153; 12.781727; 5.853276; 0.029989343; 0.07591811; 1.24422; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.156597; 12.807608; 5.826219; 0.029989343; 0.13801298; 1.1821251; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.211022; 12.834367; 5.970644; 0.029989343; 0.19866142; 1.1214767; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.2883005; 12.859338; 5.768747; 0.029989343; 0.27987352; 1.0402646; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.342394; 12.889912; 6.0006285; 0.029989343; 0.34200895; 0.97812915; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.4153; 12.911078; 5.878295; 0.029989343; 0.41792622; 0.90221184; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.481153; 12.939301; 5.929573; 0.029989343; 0.48957115; 0.83056694; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.538075; 12.960312; 5.9826164; 0.032445814; 0.5502478; 0.7698903; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.591689; 12.976931; 6.2474823; 0.032445814; 0.6063785; 0.71375954; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.657541; 12.979282; 6.178315; 0.032445814; 0.6722726; 0.6478654; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.702227; 12.983986; 6.154779; 0.032445814; 0.717205; 0.6029331; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.747653; 12.989851; 5.91687; 0.030822236; 0.76300824; 0.55712986; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.797204; 13.008861; 5.652928; 0.029984394; 0.8160802; 0.5040579; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.862217; 13.056288; 5.6423807; 0.03199903; 0.89655447; 0.4235836; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.916959; 13.097115; 5.7316155; 0.030583087; 0.96484375; 0.35529432; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 11.964414; 13.126311; 5.862173; 0.033515852; 1.020561; 0.29957712; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 12.012308; 13.1477585; 5.9214654; 0.037049897; 1.0730381; 0.24710001; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 12.0810995; 13.173786; 5.8727465; 0.03528565; 1.1465893; 0.17354883; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 12.141989; 13.200283; 5.8855767; 0.032550823; 1.2129939; 0.10714419; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 12.198139; 13.223865; 6.0520477; 0.03062994; 1.2738947; 0.046243407; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_116; 12.243153; 13.234458; 0.0; 0.03062994; 1.3201381; 0.0; 0.0;1; 29.86625; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.649773; 12.439532; 3.9269907; 0.03794155; 0.0; 0.8614534; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.621551; 12.467754; 3.9269907; 0.03794155; 0.03991225; 0.8215412; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.586273; 12.503033; 3.7637396; 0.03794155; 0.08980256; 0.7716509; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.54258; 12.534368; 3.6081216; 0.03794155; 0.14357036; 0.71788305; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.497926; 12.556855; 3.5663283; 0.031126188; 0.19356686; 0.66788656; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.441696; 12.582286; 3.497816; 0.031749018; 0.25528023; 0.6061732; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.383018; 12.60412; 3.6043322; 0.031749103; 0.3178894; 0.543564; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.340505; 12.625328; 3.4846191; 0.031749103; 0.36539823; 0.49605522; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.2746525; 12.648847; 3.503318; 0.031749103; 0.4353242; 0.42612925; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.1876335; 12.681772; 3.5299153; 0.031749103; 0.5283638; 0.3330896; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.135894; 12.702939; 3.375347; 0.031749103; 0.5842662; 0.27718726; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.086505; 12.714699; 3.4253774; 0.031749103; 0.6350358; 0.22641765; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 10.030061; 12.731162; 3.1941803; 0.029981239; 0.6938319; 0.1676215; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 9.985374; 12.733514; 3.2741363; 0.029981239; 0.7385793; 0.12287417; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 9.950097; 12.738217; 3.1915567; 0.029981239; 0.7741692; 0.08728424; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 9.90306; 12.740569; 3.5003607; 0.02645528; 0.82126474; 0.040188707; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_117; 9.865431; 12.754681; 0.0; 0.02645528; 0.8614534; 0.0; 0.0;1; 30.311665; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.407271; 11.648064; 0.0; 0.03526899; 0.0; 0.4835339; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.442541; 11.648064; 6.187434; 0.03526899; 0.035269164; 0.44826472; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.514495; 11.654975; 6.258151; 0.03350868; 0.10755454; 0.37597936; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.586459; 11.656776; 6.061409; 0.03591172; 0.17954169; 0.3039922; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.673291; 11.676356; 0.0; 0.029985767; 0.26855364; 0.21498026; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.717977; 11.676356; 6.233221; 0.029985767; 0.31323913; 0.17029478; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.765014; 11.678708; 6.166083; 0.026462197; 0.36033463; 0.123199254; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.804995; 11.683412; 0.1566006; 0.026462197; 0.40059155; 0.082942344; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.849681; 11.676356; 0.06240322; 0.026462197; 0.4458306; 0.037703287; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_118; 10.88731; 11.674005; 0.0; 0.026462197; 0.4835339; 0.0; 0.0;1; 31.178696; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_119; 10.392849; 11.476284; 5.8977137; 0.035274092; 0.0; 0.23794639; 0.0;1; 31.371588; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_119; 10.420219; 11.48739; 6.029884; 0.035274092; 0.029537875; 0.20840852; 0.0;1; 31.371588; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_119; 10.46466; 11.498894; 6.222519; 0.03528521; 0.07544358; 0.16250281; 0.0;1; 31.371588; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_119; 10.505199; 11.501356; 6.2095776; 0.03527253; 0.1160576; 0.121888794; 0.0;1; 31.371588; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_119; 10.558903; 11.505317; 0.037037533; 0.02737209; 0.16990641; 0.068039976; 0.0;1; 31.371588; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_119; 10.590467; 11.504147; 0.10386014; 0.02998158; 0.2014929; 0.03645348; 0.0;1; 31.371588; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_119; 10.626724; 11.500368; 0.0; 0.019374397; 0.23794639; 0.0; 0.0;1; 31.371588; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.369903; 11.047236; 5.4210196; 0.04401575; 0.0; 1.612155; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.398125; 11.080162; 5.56909; 0.04401575; 0.043365784; 1.5687891; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.433403; 11.110736; 5.8691998; 0.04401575; 0.0900489; 1.522106; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.4912405; 11.136148; 5.8603697; 0.04401575; 0.15322357; 1.4589314; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.535986; 11.156281; 5.974041; 0.042326316; 0.20228934; 1.4098656; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.605366; 11.178441; 6.0085454; 0.038190164; 0.27512193; 1.3370329; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.678606; 11.199077; 6.0311875; 0.038806833; 0.35121378; 1.2609411; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.753596; 11.218385; 5.893968; 0.037044108; 0.42865065; 1.1835043; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.824317; 11.24739; 6.0251374; 0.04056327; 0.50508773; 1.1070672; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.870031; 11.259456; 6.1343246; 0.037043862; 0.55236787; 1.059787; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.9174795; 11.266571; 0.02160928; 0.03351307; 0.6003469; 1.0118079; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 10.957736; 11.265701; 0.12730218; 0.033518184; 0.64061224; 0.97154266; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.021951; 11.257483; 0.15294087; 0.03351175; 0.705351; 0.9068039; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.087776; 11.247335; 0.10269399; 0.033507247; 0.7719538; 0.8402011; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.155403; 11.240366; 0.06760059; 0.037042268; 0.83993924; 0.77221566; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.229771; 11.235332; 0.043244526; 0.03528469; 0.914477; 0.6976779; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.300648; 11.2322645; 0.017947484; 0.03350713; 0.9854201; 0.6267348; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.368115; 11.231053; 0.053426865; 0.037033733; 1.0528989; 0.559256; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.441716; 11.227118; 0.004967532; 0.035285868; 1.1266052; 0.4855498; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.513077; 11.226763; 6.1707525; 0.03351499; 1.197966; 0.41418898; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.57806; 11.234099; 6.224507; 0.031754315; 1.2633619; 0.34879297; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.640471; 11.237766; 6.2501335; 0.03351779; 1.3258809; 0.28627408; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.70705; 11.239967; 6.28204; 0.029980233; 1.3924962; 0.21965864; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.771174; 11.240039; 6.2364244; 0.028747771; 1.4566207; 0.15553422; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.828195; 11.242707; 6.245725; 0.028227596; 1.5137029; 0.098452; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.888587; 11.24497; 6.2688246; 0.025210505; 1.5741378; 0.03801706; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_120; 11.9266; 11.245517; 0.0; 0.025210505; 1.612155; 0.0; 0.0;1; 31.776527; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.4286995; 10.759134; 6.0258465; 0.044094894; 0.0; 2.4749227; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.473384; 10.770894; 6.120492; 0.044094894; 0.046206146; 2.4287167; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.533814; 10.780813; 6.135769; 0.04748636; 0.10744526; 2.3674777; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.630652; 10.795193; 6.1818027; 0.03822346; 0.20534529; 2.2695775; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.706348; 10.802894; 6.1945815; 0.033521995; 0.28143162; 2.1934912; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.772914; 10.808807; 6.219194; 0.03527093; 0.3482599; 2.1266627; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.84298; 10.813296; 6.1813765; 0.033515774; 0.41846997; 2.0564528; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.910374; 10.820182; 6.243327; 0.03527194; 0.48621368; 1.9887091; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 10.980113; 10.822963; 6.099972; 0.035280958; 0.5560082; 1.9189146; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.016791; 10.82976; 5.8400946; 0.036006913; 0.5933116; 1.8816112; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.107191; 10.87266; 5.985166; 0.033505656; 0.6933738; 1.781549; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.15234; 10.886527; 6.0609455; 0.033505056; 0.7406045; 1.7343183; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.2073345; 10.898954; 6.16207; 0.03527821; 0.7969861; 1.6779367; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.266819; 10.906195; 6.2158003; 0.031756673; 0.856909; 1.6180139; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.3292; 10.910404; 6.203407; 0.03351155; 0.91943204; 1.5554907; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.400074; 10.916071; 6.2464485; 0.030689461; 0.99053246; 1.4843904; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.465735; 10.918484; 6.2641015; 0.030518152; 1.0562387; 1.4186841; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.531168; 10.919733; 6.24267; 0.030468676; 1.1216824; 1.3532404; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.587173; 10.922004; 6.242676; 0.03385616; 1.1777344; 1.2971884; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.65483; 10.924746; 6.2430754; 0.033511795; 1.2454464; 1.2294763; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.717499; 10.92726; 6.243069; 0.032396045; 1.3081658; 1.166757; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.782239; 10.929859; 0.037693307; 0.03351829; 1.3729582; 1.1019646; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.848104; 10.927375; 6.1990323; 0.033518456; 1.4388692; 1.0360535; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.89694; 10.931495; 6.023791; 0.0388111; 1.4878794; 0.9870433; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 11.974674; 10.952123; 6.1656356; 0.040563945; 1.5683033; 0.90661937; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.040604; 10.9599085; 6.1776; 0.0363941; 1.6346911; 0.84023166; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.112842; 10.967565; 0.04222182; 0.031748462; 1.7073342; 0.76758856; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.169803; 10.965158; 6.277275; 0.033516508; 1.7643462; 0.71057653; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.2411995; 10.96558; 0.007167944; 0.032440178; 1.8357437; 0.6391791; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.305833; 10.9651165; 6.2659736; 0.035275623; 1.9003788; 0.57454395; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.376747; 10.966337; 6.26597; 0.037048236; 1.971304; 0.5036187; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.450833; 10.967613; 6.254223; 0.037046656; 2.0454009; 0.4295218; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.525037; 10.969763; 0.032966807; 0.03528257; 2.1196353; 0.35528752; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.594816; 10.967462; 6.2796984; 0.035282765; 2.1894526; 0.28547007; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.665958; 10.967709; 6.221284; 0.03880711; 2.260595; 0.21432757; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.732269; 10.971819; 6.0595865; 0.036152057; 2.3270338; 0.14788912; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.805863; 10.988554; 6.218115; 0.037037443; 2.4025066; 0.07241612; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.855429; 10.991784; 0.0436357; 0.035274446; 2.452177; 0.022745596; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_121; 12.878153; 10.990791; 0.0; 0.035274446; 2.4749227; 0.0; 0.0;1; 32.01055; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_122; 10.251134; 10.685051; 3.6315627; 0.02645088; 0.0; 0.34928286; 0.0;1; 32.23342; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_122; 10.215856; 10.703866; 4.0114098; 0.02645088; 0.039981753; 0.3093011; 0.0;1; 32.23342; BMEC1_R001_A1; BMEC1_R001_A1
09_05_2014_R001_aligned.xml; lat_122; 10.190226; 10.734235; 3.9549787; 0.02645088; 0.07972127; 0.2695616; 0.0;1; 32.23342; BMEC1_R001_A1; BMEC1_R001_A1
